_id,DATA,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,endereco_cruzamento,numero_cruzamento,referencia_cruzamento,bairro_cruzamento,num_semaforo,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
7886,2019-09-11T00:00:00,13:24:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,"","",EM FRENTE A SANTA CASA DE MISERICORDIA/ SENTIDO OLINDA,AV CRUZ CABUGA,"",EM FRENTE A SANTA CASA DE MISERICORDIA/ SENTIDO OLINDA,SANTO AMARO,,"",ABALROAMENTO TRANSVERSAL,COLISÃO COM VÍTIMA,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,"","",Faixa contínua,Faixa seccionada,""
7887,2019-09-11T00:00:00,13:34:00,SEM VÍTIMA,CANCELADA,IPSEP,RUA JEAN EMILE FAVRE,"","",E/F A FARMACIA SANTA LUZIA,RUA JEAN EMILE FAVRE,"",E/F A FARMACIA SANTA LUZIA,IPSEP,,"",COLISÃO,COLISAO ENTRE AUTO E MOTO S/V,1,1,,,,,,,,0,,"","","","","","","","","","","","",""
7888,2019-09-11T00:00:00,14:02:00,SEM VÍTIMA,FINALIZADA,BEBERIBE,PRC DA CONVENCAO,"","",FRENTE A ESPOSENDE CALÇADOS,PRC DA CONVENCAO,"",FRENTE A ESPOSENDE CALÇADOS,BEBERIBE,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE ONIBUS E AUTOS S/V,1,,,,,1,,,,0,,"",Nublado,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,"",Única,Não existe,"",""
7889,2019-09-11T00:00:00,14:24:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA PADRE LANDIM,392,RUA GALVAO RAPOSO,CRECHE MUNICIPAL SITIO DO CARDOSO,RUA PADRE LANDIM,392,CRECHE MUNICIPAL SITIO DO CARDOSO,MADALENA,,"",COLISÃO,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,"",Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Não existe,"",""
7890,2019-09-11T00:00:00,14:38:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,1069,RUA PADRE ANCHIETA,"",RUA REAL DA TORRE,1069,"",TORRE,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Faixa seccionada,"",""
7891,2019-09-11T00:00:00,14:51:00,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,"","",E/F A PRAÇA DO DERBY NO SEMAFORO 417,AV GOVERNADOR AGAMENON MAGALHAES,"",E/F A PRAÇA DO DERBY NO SEMAFORO 417,DERBY,417,"",COLISÃO TRASEIRA,COLISAO ENTRE DUAS MOTOS COM UMA VITIMA,,2,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,"",60 km/h,Dupla,Canal,"",""
7892,2019-09-11T00:00:00,15:07:00,SEM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,AV DANTAS BARRETO,564,"","",AV DANTAS BARRETO,564,"",SANTO ANTÔNIO,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,"","","",Faixa seccionada,"",""
7893,2019-09-11T00:00:00,15:25:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA COSME VIANA,1056,"",NEGO RODAS E PNEUS,RUA COSME VIANA,1056,NEGO RODAS E PNEUS,AFOGADOS,,"",ABALROAMENTO TRANSVERSAL,COLLISAO ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Longo da via,Nublado,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Faixa seccionada,"",""
7894,2019-09-11T00:00:00,15:33:00,SEM VÍTIMA,FINALIZADA,AFLITOS,RUA LUIZ RODOLFO DE ARAUJO,55,"","",RUA LUIZ RODOLFO DE ARAUJO,55,"",AFLITOS,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE DOIS AUTOS S/V,1,,,,,,,,,0,,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,30 km/h,Dupla,Não existe,"",""
7895,2019-09-11T00:00:00,15:48:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,RUA DA HARMONIA,144,RUA DONA ROSA DA FONSECA,"",RUA DA HARMONIA,144,"",CASA AMARELA,,CIDADE,ABALROAMENTO TRANSVERSAL,"",2,,,,,,,,1,0,,Cruzamento,Nublado,Não existe,Perfeito estado,Seca,"","",R-6a,"",Dupla,Faixa seccionada,"",""
7896,2019-09-11T00:00:00,16:01:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,RUA DO POMBAL,"",RUA PEDRO AFONSO,IML,RUA DO POMBAL,"",IML,SANTO AMARO,,CIDADE,ABALROAMENTO TRANSVERSAL,COLISAO ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,"","","",Dupla,Faixa seccionada,"",""
7897,2019-09-11T00:00:00,16:19:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE,5600,"",PROX. A ESCOLA PROFISSIONALIZANTE DOM BOSCO,AV NORTE,5600,PROX. A ESCOLA PROFISSIONALIZANTE DOM BOSCO,CASA AMARELA,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO COM VITIMA,1,,1,,,,,,,1,,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,R-6a,60 km/h,Dupla,Faixa seccionada,Canteiro central,""
7898,2019-09-11T00:00:00,16:29:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA DOM BOSCO,"",AV GOVERNADOR AGAMENON MAGALHAES,APÓS O COLÉGIO DOM BOSCO,RUA DOM BOSCO,"",APÓS O COLÉGIO DOM BOSCO,BOA VISTA,174,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,"",Única,Faixa contínua,Faixa seccionada,""
7899,2019-09-11T00:00:00,16:33:00,SEM VÍTIMA,FINALIZADA,IBURA,RUA RIO XINGU,"",RUA DOIS IRMAOS,SEMÁFORO 351,RUA RIO XINGU,"",SEMÁFORO 351,IBURA,,"",ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,1,,,,,1,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,"","",""
7900,2019-09-11T00:00:00,16:40:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA ANTONIO VIEIRA,176,RUA ERNANI BRAGA,CAMISA DO SOCIETY,RUA ANTONIO VIEIRA,176,CAMISA DO SOCIETY,MADALENA,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VÍTIMA/ O SOLICITANTE INFORMA QUE: A CONDUTORA DO FOX APARENTA ESTÁ ALCOOLIZADA .,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,"",Dupla,Faixa contínua,"",""
7901,2019-09-11T00:00:00,17:45:00,COM VÍTIMA,FINALIZADA,ROSARINHO,AV NORTE,2295,"",APÓS A PADARIA ROSARINHO SENTIDO CIDADE,AV NORTE,2295,APÓS A PADARIA ROSARINHO SENTIDO CIDADE,ROSARINHO,,CIDADE,ACID. DE PERCURSO,"",,1,,,,,,,,1,,"","","","","","","","","","","","",""
7902,2019-09-11T00:00:00,18:01:00,SEM VÍTIMA,CANCELADA,DERBY,PTE ESTACIO COIMBRA,"","",ENCIMA DA PONTE DO DERBY,PTE ESTACIO COIMBRA,"",ENCIMA DA PONTE DO DERBY,DERBY,,CIDADE,ENGAVETAMENTO,ENTRE TRES AUTOS S/V,2,,,,,,,,,0,,"","","","","","","","","","","","",""
7903,2019-09-11T00:00:00,18:18:00,SEM VÍTIMA,FINALIZADA,PINA,AV ANTONIO DE GOES,"","",SOB O SEMÁFORO DE Nº 103,AV ANTONIO DE GOES,"",SOB O SEMÁFORO DE Nº 103,PINA,103,CIDADE,ABALROAMENTO LONGITUDINAL,FIESTA X MOTO,1,1,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Única,Canteiro central,"",""
7904,2019-09-11T00:00:00,19:03:00,SEM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,"","",LADO OPOSTO AO HOSPITAL MEMORIAL SÃO JOSÉ,AV GOVERNADOR AGAMENON MAGALHAES,"",LADO OPOSTO AO HOSPITAL MEMORIAL SÃO JOSÉ,DERBY,,SUBURBIO,ABALROAMENTO LONGITUDINAL,RENAULT X HONDA FIT,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Incompleta,Seca,"",Não existe,Não há placas,60 km/h,Dupla,Canal,"",""
7905,2019-09-11T00:00:00,19:52:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,PRC GENERAL ABREU E LIMA,"","",POR TRÁS DO CEMITÉRIO DOS INGLESES,PRC GENERAL ABREU E LIMA,"",POR TRÁS DO CEMITÉRIO DOS INGLESES,SANTO AMARO,,CIDADE,ABALROAMENTO LONGITUDINAL,CAMINHÃO X AUTO PASSEIO S/V,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,"",Dupla,"","",""
7906,2019-09-11T00:00:00,20:24:00,COM VÍTIMA,FINALIZADA,APIPUCOS,RUA DE APIPUCOS,1060,RUA CORONEL JOAO BATISTA DO REGO BARROS,PROX AO AÇUDE DE APIPUCOS,RUA DE APIPUCOS,1060,PROX AO AÇUDE DE APIPUCOS,APIPUCOS,540,"",COLISÃO,SIENA X CORSA OBS: SUSPEITA DE EMBRIAGUEZ,2,,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,"","","",Dupla,"","",""
7907,2019-09-11T00:00:00,21:51:00,SEM VÍTIMA,FINALIZADA,IPSEP,RUA DR RAPOSO PINTO,120,RUA ARAPUA,PIZZAS ELOHIM,RUA DR RAPOSO PINTO,120,PIZZAS ELOHIM,IPSEP,,SUBURBIO,ABALROAMENTO TRANSVERSAL,ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Placas Pare,"",Dupla,"","",""
7908,2019-09-11T00:00:00,19:55:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV CAXANGA,4617,AV CAXANGA,AO LADO DA FIAT ITALIANA Nº 4617,AV CAXANGA,4617,AO LADO DA FIAT ITALIANA Nº 4617,VÁRZEA,608,CIDADE,ABALROAMENTO LONGITUDINAL,AUTO E CAMINHÃO,1,,,,,,1,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,"",Única,Faixa seccionada,Canteiro central,""
7909,2019-09-12T00:00:00,07:00:00,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,"","",EM FRENTE AO HOSPITAL DA RESTAURAÇÃO,AV GOVERNADOR AGAMENON MAGALHAES,"",EM FRENTE AO HOSPITAL DA RESTAURAÇÃO,DERBY,,BOA VIAGEM,ACID. DE PERCURSO,QUEDA DE MOTO,,1,,,,,,,,1,,"","","","","","","","","","","","",""
7910,2019-09-12T00:00:00,07:13:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,RUA NETO DE MENDONCA,100,"",EM FRENTE AO EDIFICIO IANSÃ,RUA NETO DE MENDONCA,100,EM FRENTE AO EDIFICIO IANSÃ,TAMARINEIRA,,"",ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Não existe,"",""
7911,2019-09-12T00:00:00,07:47:00,SEM VÍTIMA,FINALIZADA,"",PRC PARQUE AMORIM,"","",EM FRENTE AO BIG BOMPREÇO,PRC PARQUE AMORIM,"",EM FRENTE AO BIG BOMPREÇO,"",,SUBURBIO,ABALROAMENTO LONGITUDINAL,SEM VITIMAS CTTU NO LOCAL,1,,,,,1,1,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,"",Outras,"",Única,"","",""
7912,2019-09-12T00:00:00,07:51:00,SEM VÍTIMA,FINALIZADA,TORREÃO,RUA OTHON PARAISO,352,"",DELEGACIA DO ESPINHEIRO,RUA OTHON PARAISO,352,DELEGACIA DO ESPINHEIRO,TORREÃO,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,"","",30 km/h,Dupla,Canteiro central,"",""
7913,2019-09-12T00:00:00,08:01:00,SEM VÍTIMA,DUPLICIDADE,TORREÃO,RUA OTHON PARAISO,343,"",EM FRENTE A DELEGACIA DO ESPINHEIRO,RUA OTHON PARAISO,343,EM FRENTE A DELEGACIA DO ESPINHEIRO,TORREÃO,,"",COLISÃO,COLISÃO SEM VITIMAS,2,,,,,,,,,0,,"","","","","","","","","","","","",""
7914,2019-09-12T00:00:00,08:04:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,2502,"",EM FRENTE AO REAL HOSPITAL PORTUGUÊS,AV CONSELHEIRO AGUIAR,2502,EM FRENTE AO REAL HOSPITAL PORTUGUÊS,BOA VIAGEM,,CIDADE,COLISÃO TRASEIRA,COLISÃO DE DOIS CARROS PASSEIO,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa seccionada,"",""
7915,2019-09-12T00:00:00,08:14:00,SEM VÍTIMA,CANCELADA,CAXANGÁ,AV CAXANGA,"","",EM FRENTE A CONCESSIONARIA CHEVLOLET,AV CAXANGA,"",EM FRENTE A CONCESSIONARIA CHEVLOLET,CAXANGÁ,,CIDADE,COLISÃO,COLISÃO SEM VITIMAS,1,1,,,,,,,,0,,"","","","","","","","","","","","",""
7916,2019-09-12T00:00:00,08:19:00,SEM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,2993,"",LOGO APÓS O SEMÁFORO 156,AV DR JOSE RUFINO,2993,LOGO APÓS O SEMÁFORO 156,TEJIPIÓ,,CIDADE,COLISÃO TRASEIRA,COLISÃO S/VITIMAS ENTRE TRES AUTOS,3,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,"",Dupla,Faixa contínua,"",""
7917,2019-09-12T00:00:00,08:39:00,COM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,2442,"",EM FRENTE AO PAGODE DA PRESSÃO,AV BEBERIBE,2442,EM FRENTE AO PAGODE DA PRESSÃO,FUNDÃO,153,SUBURBIO,COLISÃO,COLISÃO COM VITIMA A ESPERA DO SAMU,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"","",Dupla,Faixa contínua,Faixa seccionada,""
7918,2019-09-12T00:00:00,09:24:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,"","",EM FRENTE AO SUPERMERCADO WALMART,AV ENGENHEIRO DOMINGOS FERREIRA,"",EM FRENTE AO SUPERMERCADO WALMART,BOA VIAGEM,,"",COLISÃO,COLISÃO SEM VITIMAS,2,,,,,,,,,0,,"","","","","","","","","","","","",""
7919,2019-09-12T00:00:00,09:31:00,SEM VÍTIMA,FINALIZADA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,480,"",POSTO BR,AV ENGENHEIRO ABDIAS DE CARVALHO,480,POSTO BR,PRADO,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,"",Outras,"",Dupla,Faixa contínua,Canteiro central,""
7920,2019-09-12T00:00:00,09:31:00,COM VÍTIMA,FINALIZADA,HIPÓDROMO,EST DE BELEM,313,RUA DONA ELVIRA,EM FRENTE A QUITANDARIA/,EST DE BELEM,313,EM FRENTE A QUITANDARIA/,HIPÓDROMO,201,CIDADE,COLISÃO,COM UMA VITIMA AGUARDANDO SAMU,1,,,,,1,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,"",Dupla,Faixa,"",""
7921,2019-09-12T00:00:00,09:35:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,375,"",AO LADO DO EDF VILA CAMBORIÚ,RUA REAL DA TORRE,375,AO LADO DO EDF VILA CAMBORIÚ,MADALENA,,CID/SUB,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,60 km/h,Única,"","",""
7922,2019-09-12T00:00:00,09:44:00,COM VÍTIMA,FINALIZADA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,"",RUA JORNALISTA ADETH LEITE,EM FRENTE AO SUPERMERCADO BIG BOM PREÇO E AO EMPRESARIAL TRADE CENTER,AV ENGENHEIRO DOMINGOS FERREIRA,"",EM FRENTE AO SUPERMERCADO BIG BOM PREÇO E AO EMPRESARIAL TRADE CENTER,PINA,,"",COLISÃO,COLISÃO COM VITIMA A ESPERA DO SAMU,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Única,Faixa contínua,Canteiro central,""
